ProjectName,Is ML consumer,libraries,where,keywords,line_number
CODAIT/deep-histopath,Yes,tensorflow,/home/vincenzo/github/MLTaxonomy-AblationStudy/Categorizer/src/../../repos/repos2/CODAIT/deep-histopath/MachineLearning-Keras-Eval.py,.predict(,359
CODAIT/deep-histopath,Yes,tensorflow,/home/vincenzo/github/MLTaxonomy-AblationStudy/Categorizer/src/../../repos/repos2/CODAIT/deep-histopath/MachineLearning-Keras-Eval.py,.predict(,359
CODAIT/deep-histopath,Yes,tensorflow,/home/vincenzo/github/MLTaxonomy-AblationStudy/Categorizer/src/../../repos/repos2/CODAIT/deep-histopath/MachineLearning-Keras-Eval.py,.predict(,359
CODAIT/deep-histopath,Yes,tensorflow,/home/vincenzo/github/MLTaxonomy-AblationStudy/Categorizer/src/../../repos/repos2/CODAIT/deep-histopath/MachineLearning-Keras-Eval.py,.predict(,359
CODAIT/deep-histopath,Yes,tensorflow,/home/vincenzo/github/MLTaxonomy-AblationStudy/Categorizer/src/../../repos/repos2/CODAIT/deep-histopath/MachineLearning-Keras-Eval.py,.predict(,532
CODAIT/deep-histopath,Yes,tensorflow,/home/vincenzo/github/MLTaxonomy-AblationStudy/Categorizer/src/../../repos/repos2/CODAIT/deep-histopath/MachineLearning-Keras-Eval.py,.predict(,532
CODAIT/deep-histopath,Yes,tensorflow,/home/vincenzo/github/MLTaxonomy-AblationStudy/Categorizer/src/../../repos/repos2/CODAIT/deep-histopath/MachineLearning-Keras-Eval.py,.predict(,532
CODAIT/deep-histopath,Yes,tensorflow,/home/vincenzo/github/MLTaxonomy-AblationStudy/Categorizer/src/../../repos/repos2/CODAIT/deep-histopath/MachineLearning-Keras-Eval.py,.predict(,532
CODAIT/deep-histopath,Yes,tensorflow,/home/vincenzo/github/MLTaxonomy-AblationStudy/Categorizer/src/../../repos/repos2/CODAIT/deep-histopath/MachineLearning-Keras-Eval.py,.predict(,584
CODAIT/deep-histopath,Yes,tensorflow,/home/vincenzo/github/MLTaxonomy-AblationStudy/Categorizer/src/../../repos/repos2/CODAIT/deep-histopath/MachineLearning-Keras-Eval.py,.predict(,584
CODAIT/deep-histopath,Yes,tensorflow,/home/vincenzo/github/MLTaxonomy-AblationStudy/Categorizer/src/../../repos/repos2/CODAIT/deep-histopath/MachineLearning-Keras-Eval.py,.predict(,584
CODAIT/deep-histopath,Yes,tensorflow,/home/vincenzo/github/MLTaxonomy-AblationStudy/Categorizer/src/../../repos/repos2/CODAIT/deep-histopath/MachineLearning-Keras-Eval.py,.predict(,584
