ProjectName,Is ML consumer,libraries,where,keywords,line_number
msracver/Deep-Exemplar-based-Colorization,Yes,caffe,/home/vincenzo/github/MLTaxonomy-AblationStudy/Categorizer/src/../../repos/repos2/msracver/Deep-Exemplar-based-Colorization/similarity_subnet/examples/01-learning-lenet.py,.forward(,141
msracver/Deep-Exemplar-based-Colorization,Yes,caffe,/home/vincenzo/github/MLTaxonomy-AblationStudy/Categorizer/src/../../repos/repos2/msracver/Deep-Exemplar-based-Colorization/similarity_subnet/examples/01-learning-lenet.py,.forward(,142
msracver/Deep-Exemplar-based-Colorization,Yes,caffe,/home/vincenzo/github/MLTaxonomy-AblationStudy/Categorizer/src/../../repos/repos2/msracver/Deep-Exemplar-based-Colorization/similarity_subnet/examples/01-learning-lenet.py,.forward(,196
msracver/Deep-Exemplar-based-Colorization,Yes,caffe,/home/vincenzo/github/MLTaxonomy-AblationStudy/Categorizer/src/../../repos/repos2/msracver/Deep-Exemplar-based-Colorization/similarity_subnet/examples/01-learning-lenet.py,.forward(,385
msracver/Deep-Exemplar-based-Colorization,Yes,caffe,/home/vincenzo/github/MLTaxonomy-AblationStudy/Categorizer/src/../../repos/repos2/msracver/Deep-Exemplar-based-Colorization/similarity_subnet/examples/02-fine-tuning.ipynb,.forward(,371
msracver/Deep-Exemplar-based-Colorization,Yes,caffe,/home/vincenzo/github/MLTaxonomy-AblationStudy/Categorizer/src/../../repos/repos2/msracver/Deep-Exemplar-based-Colorization/similarity_subnet/examples/02-fine-tuning.ipynb,.forward(,396
msracver/Deep-Exemplar-based-Colorization,Yes,caffe,/home/vincenzo/github/MLTaxonomy-AblationStudy/Categorizer/src/../../repos/repos2/msracver/Deep-Exemplar-based-Colorization/similarity_subnet/examples/02-fine-tuning.ipynb,.forward(,833
msracver/Deep-Exemplar-based-Colorization,Yes,caffe,/home/vincenzo/github/MLTaxonomy-AblationStudy/Categorizer/src/../../repos/repos2/msracver/Deep-Exemplar-based-Colorization/similarity_subnet/examples/01-learning-lenet.ipynb,.forward(,437
msracver/Deep-Exemplar-based-Colorization,Yes,caffe,/home/vincenzo/github/MLTaxonomy-AblationStudy/Categorizer/src/../../repos/repos2/msracver/Deep-Exemplar-based-Colorization/similarity_subnet/examples/01-learning-lenet.ipynb,.forward(,438
msracver/Deep-Exemplar-based-Colorization,Yes,caffe,/home/vincenzo/github/MLTaxonomy-AblationStudy/Categorizer/src/../../repos/repos2/msracver/Deep-Exemplar-based-Colorization/similarity_subnet/examples/01-learning-lenet.ipynb,.forward(,623
msracver/Deep-Exemplar-based-Colorization,Yes,caffe,/home/vincenzo/github/MLTaxonomy-AblationStudy/Categorizer/src/../../repos/repos2/msracver/Deep-Exemplar-based-Colorization/similarity_subnet/examples/01-learning-lenet.ipynb,.forward(,633
msracver/Deep-Exemplar-based-Colorization,Yes,caffe,/home/vincenzo/github/MLTaxonomy-AblationStudy/Categorizer/src/../../repos/repos2/msracver/Deep-Exemplar-based-Colorization/similarity_subnet/examples/01-learning-lenet.ipynb,.forward(,1247
msracver/Deep-Exemplar-based-Colorization,Yes,caffe,/home/vincenzo/github/MLTaxonomy-AblationStudy/Categorizer/src/../../repos/repos2/msracver/Deep-Exemplar-based-Colorization/similarity_subnet/examples/pascal-multilabel-with-datalayer.py,.forward(,191
msracver/Deep-Exemplar-based-Colorization,Yes,caffe,/home/vincenzo/github/MLTaxonomy-AblationStudy/Categorizer/src/../../repos/repos2/msracver/Deep-Exemplar-based-Colorization/similarity_subnet/examples/pascal-multilabel-with-datalayer.py,.forward(,217
msracver/Deep-Exemplar-based-Colorization,Yes,caffe,/home/vincenzo/github/MLTaxonomy-AblationStudy/Categorizer/src/../../repos/repos2/msracver/Deep-Exemplar-based-Colorization/similarity_subnet/examples/net_surgery.py,.forward(,60
msracver/Deep-Exemplar-based-Colorization,Yes,caffe,/home/vincenzo/github/MLTaxonomy-AblationStudy/Categorizer/src/../../repos/repos2/msracver/Deep-Exemplar-based-Colorization/similarity_subnet/examples/net_surgery.py,.forward(,84
msracver/Deep-Exemplar-based-Colorization,Yes,caffe,/home/vincenzo/github/MLTaxonomy-AblationStudy/Categorizer/src/../../repos/repos2/msracver/Deep-Exemplar-based-Colorization/similarity_subnet/examples/02-fine-tuning.py,.forward(,238
msracver/Deep-Exemplar-based-Colorization,Yes,caffe,/home/vincenzo/github/MLTaxonomy-AblationStudy/Categorizer/src/../../repos/repos2/msracver/Deep-Exemplar-based-Colorization/similarity_subnet/examples/02-fine-tuning.py,.forward(,253
msracver/Deep-Exemplar-based-Colorization,Yes,caffe,/home/vincenzo/github/MLTaxonomy-AblationStudy/Categorizer/src/../../repos/repos2/msracver/Deep-Exemplar-based-Colorization/similarity_subnet/examples/02-fine-tuning.py,.forward(,478
msracver/Deep-Exemplar-based-Colorization,Yes,caffe,/home/vincenzo/github/MLTaxonomy-AblationStudy/Categorizer/src/../../repos/repos2/msracver/Deep-Exemplar-based-Colorization/similarity_subnet/examples/pascal-multilabel-with-datalayer.ipynb,.forward(,297
